original_text;target;unigrams;bigrams;pos_tag
ba a mina cantou afuuu agora;0;['ba', 'a', 'mina', 'cantou', 'afuuu', 'agora'];[('ba', 'a'), ('a', 'mina'), ('mina', 'cantou'), ('cantou', 'afuuu'), ('afuuu', 'agora')];[('ba', 'VB'), ('a', 'DT'), ('mina', 'NN'), ('cantou', 'NN'), ('afuuu', 'NN'), ('agora', 'NN')]
__username__ a visão que eu queria ter;0;['__username__', 'a', 'visão', 'que', 'eu', 'queria', 'ter'];[('__username__', 'a'), ('a', 'visão'), ('visão', 'que'), ('que', 'eu'), ('eu', 'queria'), ('queria', 'ter')];[('__username__', 'VB'), ('a', 'DT'), ('visão', 'NN'), ('que', 'NN'), ('eu', 'FW'), ('queria', 'NNS'), ('ter', 'NN')]
eu conto mais com meu namorado do que com a minha mãe, isso é errado pra cacete;0;['eu', 'conto', 'mais', 'com', 'meu', 'namorado', 'do', 'que', 'com', 'a', 'minha', 'mãe', ',', 'isso', 'é', 'errado', 'pra', 'cacete'];[('eu', 'conto'), ('conto', 'mais'), ('mais', 'com'), ('com', 'meu'), ('meu', 'namorado'), ('namorado', 'do'), ('do', 'que'), ('que', 'com'), ('com', 'a'), ('a', 'minha'), ('minha', 'mãe'), ('mãe', ','), (',', 'isso'), ('isso', 'é'), ('é', 'errado'), ('errado', 'pra'), ('pra', 'cacete')];[('eu', 'NN'), ('conto', 'NN'), ('mais', 'NN'), ('com', 'NN'), ('meu', 'NN'), ('namorado', 'RB'), ('do', 'VBP'), ('que', 'NNS'), ('com', 'VB'), ('a', 'DT'), ('minha', 'NN'), ('mãe', 'NN'), (',', ','), ('isso', 'JJ'), ('é', 'NNP'), ('errado', 'NN'), ('pra', 'NN'), ('cacete', 'NN')]
namoral ivete sangalo eh o amor da minha vida resta a mim aceitar;0;['namoral', 'ivete', 'sangalo', 'eh', 'o', 'amor', 'da', 'minha', 'vida', 'resta', 'a', 'mim', 'aceitar'];[('namoral', 'ivete'), ('ivete', 'sangalo'), ('sangalo', 'eh'), ('eh', 'o'), ('o', 'amor'), ('amor', 'da'), ('da', 'minha'), ('minha', 'vida'), ('vida', 'resta'), ('resta', 'a'), ('a', 'mim'), ('mim', 'aceitar')];[('namoral', 'JJ'), ('ivete', 'JJ'), ('sangalo', 'NN'), ('eh', 'NN'), ('o', 'JJ'), ('amor', 'NN'), ('da', 'NN'), ('minha', 'NN'), ('vida', 'NN'), ('resta', 'VBZ'), ('a', 'DT'), ('mim', 'NN'), ('aceitar', 'NN')]
rt __username__: por este andar a tatiana neves quando falecer vai para o panteão nacional;0;['rt', '__username__', ':', 'por', 'este', 'andar', 'a', 'tatiana', 'neves', 'quando', 'falecer', 'vai', 'para', 'o', 'panteão', 'nacional'];[('rt', '__username__'), ('__username__', ':'), (':', 'por'), ('por', 'este'), ('este', 'andar'), ('andar', 'a'), ('a', 'tatiana'), ('tatiana', 'neves'), ('neves', 'quando'), ('quando', 'falecer'), ('falecer', 'vai'), ('vai', 'para'), ('para', 'o'), ('o', 'panteão'), ('panteão', 'nacional')];[('rt', 'NN'), ('__username__', 'NN'), (':', ':'), ('por', 'NN'), ('este', 'NN'), ('andar', 'VBZ'), ('a', 'DT'), ('tatiana', 'JJ'), ('neves', 'NNS'), ('quando', 'JJ'), ('falecer', 'NN'), ('vai', 'NN'), ('para', 'NN'), ('o', 'NN'), ('panteão', 'VBP'), ('nacional', 'JJ')]
__username__ __username__ __username__ nada a ver irmão;0;['__username__', '__username__', '__username__', 'nada', 'a', 'ver', 'irmão'];[('__username__', '__username__'), ('__username__', '__username__'), ('__username__', 'nada'), ('nada', 'a'), ('a', 'ver'), ('ver', 'irmão')];[('__username__', 'JJ'), ('__username__', 'NNP'), ('__username__', 'NNP'), ('nada', 'VBZ'), ('a', 'DT'), ('ver', 'NN'), ('irmão', 'NN')]
__username__ a jurnee nem estreou, + a gente já sabe que vai ser fantabuloso! 💋;0;['__username__', 'a', 'jurnee', 'nem', 'estreou', ',', '+', 'a', 'gente', 'já', 'sabe', 'que', 'vai', 'ser', 'fantabuloso', '!', '💋'];[('__username__', 'a'), ('a', 'jurnee'), ('jurnee', 'nem'), ('nem', 'estreou'), ('estreou', ','), (',', '+'), ('+', 'a'), ('a', 'gente'), ('gente', 'já'), ('já', 'sabe'), ('sabe', 'que'), ('que', 'vai'), ('vai', 'ser'), ('ser', 'fantabuloso'), ('fantabuloso', '!'), ('!', '💋')];[('__username__', 'VB'), ('a', 'DT'), ('jurnee', 'NN'), ('nem', 'NN'), ('estreou', 'NN'), (',', ','), ('+', 'VB'), ('a', 'DT'), ('gente', 'NN'), ('já', 'NN'), ('sabe', 'NN'), ('que', 'NN'), ('vai', 'FW'), ('ser', 'NN'), ('fantabuloso', 'NN'), ('!', '.'), ('💋', 'NN')]
rt __username__: a nossa matemática é somar e multiplicar e jamais diminuir!;0;['rt', '__username__', ':', 'a', 'nossa', 'matemática', 'é', 'somar', 'e', 'multiplicar', 'e', 'jamais', 'diminuir', '!'];[('rt', '__username__'), ('__username__', ':'), (':', 'a'), ('a', 'nossa'), ('nossa', 'matemática'), ('matemática', 'é'), ('é', 'somar'), ('somar', 'e'), ('e', 'multiplicar'), ('multiplicar', 'e'), ('e', 'jamais'), ('jamais', 'diminuir'), ('diminuir', '!')];[('rt', 'NN'), ('__username__', 'NN'), (':', ':'), ('a', 'DT'), ('nossa', 'NN'), ('matemática', 'NN'), ('é', 'NNP'), ('somar', 'NN'), ('e', 'NN'), ('multiplicar', 'NN'), ('e', 'NN'), ('jamais', 'NN'), ('diminuir', 'NN'), ('!', '.')]
rt __username__: estudar bastante pra um dia fazer igual a hebe camargo;0;['rt', '__username__', ':', 'estudar', 'bastante', 'pra', 'um', 'dia', 'fazer', 'igual', 'a', 'hebe', 'camargo'];[('rt', '__username__'), ('__username__', ':'), (':', 'estudar'), ('estudar', 'bastante'), ('bastante', 'pra'), ('pra', 'um'), ('um', 'dia'), ('dia', 'fazer'), ('fazer', 'igual'), ('igual', 'a'), ('a', 'hebe'), ('hebe', 'camargo')];[('rt', 'NN'), ('__username__', 'NN'), (':', ':'), ('estudar', 'NN'), ('bastante', 'NN'), ('pra', 'NN'), ('um', 'JJ'), ('dia', 'NN'), ('fazer', 'NN'), ('igual', 'VBP'), ('a', 'DT'), ('hebe', 'NN'), ('camargo', 'NN')]
rt __username__: se acostumar a falar com alguém todo dia é um perigo;0;['rt', '__username__', ':', 'se', 'acostumar', 'a', 'falar', 'com', 'alguém', 'todo', 'dia', 'é', 'um', 'perigo'];[('rt', '__username__'), ('__username__', ':'), (':', 'se'), ('se', 'acostumar'), ('acostumar', 'a'), ('a', 'falar'), ('falar', 'com'), ('com', 'alguém'), ('alguém', 'todo'), ('todo', 'dia'), ('dia', 'é'), ('é', 'um'), ('um', 'perigo')];[('rt', 'NN'), ('__username__', 'NN'), (':', ':'), ('se', 'NN'), ('acostumar', 'VBZ'), ('a', 'DT'), ('falar', 'JJ'), ('com', 'NN'), ('alguém', 'NN'), ('todo', 'NN'), ('dia', 'NN'), ('é', 'NNP'), ('um', 'NN'), ('perigo', 'NN')]
"__username__ por isso é que o melhor é iremos deixando de vagar, é o que eu estou a fazer e já me disseram que é a melhor forma; also é muito importante haver imensa informação sobre isso";0;"['__username__', 'por', 'isso', 'é', 'que', 'o', 'melhor', 'é', 'iremos', 'deixando', 'de', 'vagar', ',', 'é', 'o', 'que', 'eu', 'estou', 'a', 'fazer', 'e', 'já', 'me', 'disseram', 'que', 'é', 'a', 'melhor', 'forma', ';', 'also', 'é', 'muito', 'importante', 'haver', 'imensa', 'informação', 'sobre', 'isso']";"[('__username__', 'por'), ('por', 'isso'), ('isso', 'é'), ('é', 'que'), ('que', 'o'), ('o', 'melhor'), ('melhor', 'é'), ('é', 'iremos'), ('iremos', 'deixando'), ('deixando', 'de'), ('de', 'vagar'), ('vagar', ','), (',', 'é'), ('é', 'o'), ('o', 'que'), ('que', 'eu'), ('eu', 'estou'), ('estou', 'a'), ('a', 'fazer'), ('fazer', 'e'), ('e', 'já'), ('já', 'me'), ('me', 'disseram'), ('disseram', 'que'), ('que', 'é'), ('é', 'a'), ('a', 'melhor'), ('melhor', 'forma'), ('forma', ';'), (';', 'also'), ('also', 'é'), ('é', 'muito'), ('muito', 'importante'), ('importante', 'haver'), ('haver', 'imensa'), ('imensa', 'informação'), ('informação', 'sobre'), ('sobre', 'isso')]";"[('__username__', 'JJ'), ('por', 'NN'), ('isso', 'NN'), ('é', 'NNP'), ('que', 'NN'), ('o', 'NN'), ('melhor', 'NN'), ('é', 'NNP'), ('iremos', 'NN'), ('deixando', 'NN'), ('de', 'IN'), ('vagar', 'FW'), (',', ','), ('é', 'FW'), ('o', 'FW'), ('que', 'NN'), ('eu', 'FW'), ('estou', 'VBZ'), ('a', 'DT'), ('fazer', 'NN'), ('e', 'NN'), ('já', 'NN'), ('me', 'PRP'), ('disseram', 'VBZ'), ('que', 'JJ'), ('é', 'FW'), ('a', 'DT'), ('melhor', 'NN'), ('forma', 'NN'), (';', ':'), ('also', 'RB'), ('é', 'VBP'), ('muito', 'JJ'), ('importante', 'NN'), ('haver', 'NN'), ('imensa', 'NN'), ('informação', 'NN'), ('sobre', 'NN'), ('isso', 'NN')]"
tô louca pra pra fazer uma loucura no meu cabelo, só faltou a coragem.;0;['tô', 'louca', 'pra', 'pra', 'fazer', 'uma', 'loucura', 'no', 'meu', 'cabelo', ',', 'só', 'faltou', 'a', 'coragem', '.'];[('tô', 'louca'), ('louca', 'pra'), ('pra', 'pra'), ('pra', 'fazer'), ('fazer', 'uma'), ('uma', 'loucura'), ('loucura', 'no'), ('no', 'meu'), ('meu', 'cabelo'), ('cabelo', ','), (',', 'só'), ('só', 'faltou'), ('faltou', 'a'), ('a', 'coragem'), ('coragem', '.')];[('tô', 'NN'), ('louca', 'NN'), ('pra', 'NN'), ('pra', 'NN'), ('fazer', 'NN'), ('uma', 'JJ'), ('loucura', 'VBZ'), ('no', 'DT'), ('meu', 'NN'), ('cabelo', 'NN'), (',', ','), ('só', 'NN'), ('faltou', 'VBD'), ('a', 'DT'), ('coragem', 'NN'), ('.', '.')]
"__username__ um dia, querendo ou não, ela vai ter que reconhecer de qualquer jeito, né, ela não vai poder falar um a sobre isso depois que eu mudar meu nome nos documentos

isso me faz pensar muito sobre hipocrisia, anos atrás quando eu disse que gostava de meninas, ela super me apoiou... 🤷🏻‍♂️";0;['__username__', 'um', 'dia', ',', 'querendo', 'ou', 'não', ',', 'ela', 'vai', 'ter', 'que', 'reconhecer', 'de', 'qualquer', 'jeito', ',', 'né', ',', 'ela', 'não', 'vai', 'poder', 'falar', 'um', 'a', 'sobre', 'isso', 'depois', 'que', 'eu', 'mudar', 'meu', 'nome', 'nos', 'documentos', 'isso', 'me', 'faz', 'pensar', 'muito', 'sobre', 'hipocrisia', ',', 'anos', 'atrás', 'quando', 'eu', 'disse', 'que', 'gostava', 'de', 'meninas', ',', 'ela', 'super', 'me', 'apoiou', '...', '🤷🏻\u200d♂️'];[('__username__', 'um'), ('um', 'dia'), ('dia', ','), (',', 'querendo'), ('querendo', 'ou'), ('ou', 'não'), ('não', ','), (',', 'ela'), ('ela', 'vai'), ('vai', 'ter'), ('ter', 'que'), ('que', 'reconhecer'), ('reconhecer', 'de'), ('de', 'qualquer'), ('qualquer', 'jeito'), ('jeito', ','), (',', 'né'), ('né', ','), (',', 'ela'), ('ela', 'não'), ('não', 'vai'), ('vai', 'poder'), ('poder', 'falar'), ('falar', 'um'), ('um', 'a'), ('a', 'sobre'), ('sobre', 'isso'), ('isso', 'depois'), ('depois', 'que'), ('que', 'eu'), ('eu', 'mudar'), ('mudar', 'meu'), ('meu', 'nome'), ('nome', 'nos'), ('nos', 'documentos'), ('documentos', 'isso'), ('isso', 'me'), ('me', 'faz'), ('faz', 'pensar'), ('pensar', 'muito'), ('muito', 'sobre'), ('sobre', 'hipocrisia'), ('hipocrisia', ','), (',', 'anos'), ('anos', 'atrás'), ('atrás', 'quando'), ('quando', 'eu'), ('eu', 'disse'), ('disse', 'que'), ('que', 'gostava'), ('gostava', 'de'), ('de', 'meninas'), ('meninas', ','), (',', 'ela'), ('ela', 'super'), ('super', 'me'), ('me', 'apoiou'), ('apoiou', '...'), ('...', '🤷🏻\u200d♂️')];[('__username__', 'JJ'), ('um', 'JJ'), ('dia', 'NN'), (',', ','), ('querendo', 'JJ'), ('ou', 'NN'), ('não', 'NN'), (',', ','), ('ela', 'JJ'), ('vai', 'NN'), ('ter', 'NN'), ('que', 'JJ'), ('reconhecer', 'NN'), ('de', 'IN'), ('qualquer', 'FW'), ('jeito', 'NN'), (',', ','), ('né', 'RB'), (',', ','), ('ela', 'JJ'), ('não', 'NN'), ('vai', 'NN'), ('poder', 'NN'), ('falar', 'JJ'), ('um', 'NN'), ('a', 'DT'), ('sobre', 'NN'), ('isso', 'NN'), ('depois', 'NN'), ('que', 'NN'), ('eu', 'VBP'), ('mudar', 'NN'), ('meu', 'NN'), ('nome', 'JJ'), ('nos', 'JJ'), ('documentos', 'NN'), ('isso', 'VB'), ('me', 'PRP'), ('faz', 'JJ'), ('pensar', 'NN'), ('muito', 'NN'), ('sobre', 'NN'), ('hipocrisia', 'NN'), (',', ','), ('anos', 'JJ'), ('atrás', 'NN'), ('quando', 'NN'), ('eu', 'FW'), ('disse', 'NN'), ('que', 'NN'), ('gostava', 'NN'), ('de', 'IN'), ('meninas', 'FW'), (',', ','), ('ela', 'FW'), ('super', 'FW'), ('me', 'PRP'), ('apoiou', 'VBP'), ('...', ':'), ('🤷🏻\u200d♂️', 'NN')]
a ivete falando “ousado” p teló qd ele virou kkkkkj;0;['a', 'ivete', 'falando', '“', 'ousado', '”', 'p', 'teló', 'qd', 'ele', 'virou', 'kkkkkj'];[('a', 'ivete'), ('ivete', 'falando'), ('falando', '“'), ('“', 'ousado'), ('ousado', '”'), ('”', 'p'), ('p', 'teló'), ('teló', 'qd'), ('qd', 'ele'), ('ele', 'virou'), ('virou', 'kkkkkj')];[('a', 'DT'), ('ivete', 'JJ'), ('falando', 'NN'), ('“', 'NNP'), ('ousado', 'VBZ'), ('”', 'NNP'), ('p', 'NN'), ('teló', 'NN'), ('qd', 'NN'), ('ele', 'VBP'), ('virou', 'NN'), ('kkkkkj', 'NN')]
"a braba tá ai
vemtranquilo";0;['a', 'braba', 'tá', 'ai', 'vemtranquilo'];[('a', 'braba'), ('braba', 'tá'), ('tá', 'ai'), ('ai', 'vemtranquilo')];[('a', 'DT'), ('braba', 'NN'), ('tá', 'NN'), ('ai', 'VBP'), ('vemtranquilo', 'NN')]
__username__ esses caras gostam de cascar a gnt mano;0;['__username__', 'esses', 'caras', 'gostam', 'de', 'cascar', 'a', 'gnt', 'mano'];[('__username__', 'esses'), ('esses', 'caras'), ('caras', 'gostam'), ('gostam', 'de'), ('de', 'cascar'), ('cascar', 'a'), ('a', 'gnt'), ('gnt', 'mano')];[('__username__', 'NN'), ('esses', 'VBZ'), ('caras', 'JJ'), ('gostam', 'NN'), ('de', 'IN'), ('cascar', 'NN'), ('a', 'DT'), ('gnt', 'NN'), ('mano', 'NN')]
rt __username__: irritar e praticar bullying com o anbu = tudo para mim;0;['rt', '__username__', ':', 'irritar', 'e', 'praticar', 'bullying', 'com', 'o', 'anbu', '=', 'tudo', 'para', 'mim'];[('rt', '__username__'), ('__username__', ':'), (':', 'irritar'), ('irritar', 'e'), ('e', 'praticar'), ('praticar', 'bullying'), ('bullying', 'com'), ('com', 'o'), ('o', 'anbu'), ('anbu', '='), ('=', 'tudo'), ('tudo', 'para'), ('para', 'mim')];[('rt', 'NN'), ('__username__', 'NN'), (':', ':'), ('irritar', 'NN'), ('e', 'NN'), ('praticar', 'NN'), ('bullying', 'VBG'), ('com', 'NN'), ('o', 'NN'), ('anbu', 'NN'), ('=', 'NNP'), ('tudo', 'NN'), ('para', 'NN'), ('mim', 'NN')]
__username__ tenho minhas ressalvas quanto à veja. com relação à band o que salva é a postura isenta de reynaldo azevedo;0;['__username__', 'tenho', 'minhas', 'ressalvas', 'quanto', 'à', 'veja', '.', 'com', 'relação', 'à', 'band', 'o', 'que', 'salva', 'é', 'a', 'postura', 'isenta', 'de', 'reynaldo', 'azevedo'];[('__username__', 'tenho'), ('tenho', 'minhas'), ('minhas', 'ressalvas'), ('ressalvas', 'quanto'), ('quanto', 'à'), ('à', 'veja'), ('veja', '.'), ('.', 'com'), ('com', 'relação'), ('relação', 'à'), ('à', 'band'), ('band', 'o'), ('o', 'que'), ('que', 'salva'), ('salva', 'é'), ('é', 'a'), ('a', 'postura'), ('postura', 'isenta'), ('isenta', 'de'), ('de', 'reynaldo'), ('reynaldo', 'azevedo')];[('__username__', 'JJ'), ('tenho', 'NN'), ('minhas', 'NN'), ('ressalvas', 'NN'), ('quanto', 'NN'), ('à', 'NNP'), ('veja', 'NN'), ('.', '.'), ('com', 'NN'), ('relação', 'NN'), ('à', 'NNP'), ('band', 'NN'), ('o', 'NN'), ('que', 'NN'), ('salva', 'NN'), ('é', 'VBZ'), ('a', 'DT'), ('postura', 'NN'), ('isenta', 'NN'), ('de', 'IN'), ('reynaldo', 'FW'), ('azevedo', 'NN')]
rt __username__: vagabundo acha que só a mãe deles fez filho esperto 🤭;0;['rt', '__username__', ':', 'vagabundo', 'acha', 'que', 'só', 'a', 'mãe', 'deles', 'fez', 'filho', 'esperto', '🤭'];[('rt', '__username__'), ('__username__', ':'), (':', 'vagabundo'), ('vagabundo', 'acha'), ('acha', 'que'), ('que', 'só'), ('só', 'a'), ('a', 'mãe'), ('mãe', 'deles'), ('deles', 'fez'), ('fez', 'filho'), ('filho', 'esperto'), ('esperto', '🤭')];[('rt', 'NN'), ('__username__', 'NN'), (':', ':'), ('vagabundo', 'NN'), ('acha', 'NN'), ('que', 'NN'), ('só', 'VBD'), ('a', 'DT'), ('mãe', 'NN'), ('deles', 'VBZ'), ('fez', 'JJ'), ('filho', 'NN'), ('esperto', 'NN'), ('🤭', 'NN')]
não deixe que as emoções do dia a dia, desanda seu progresso!;0;['não', 'deixe', 'que', 'as', 'emoções', 'do', 'dia', 'a', 'dia', ',', 'desanda', 'seu', 'progresso', '!'];[('não', 'deixe'), ('deixe', 'que'), ('que', 'as'), ('as', 'emoções'), ('emoções', 'do'), ('do', 'dia'), ('dia', 'a'), ('a', 'dia'), ('dia', ','), (',', 'desanda'), ('desanda', 'seu'), ('seu', 'progresso'), ('progresso', '!')];[('não', 'JJ'), ('deixe', 'NN'), ('que', 'NN'), ('as', 'IN'), ('emoções', 'NN'), ('do', 'VBP'), ('dia', 'VB'), ('a', 'DT'), ('dia', 'NN'), (',', ','), ('desanda', 'NN'), ('seu', 'NN'), ('progresso', 'NN'), ('!', '.')]
a ivete kkkkkkkk teamiza thevoicebrasil;0;['a', 'ivete', 'kkkkkkkk', 'teamiza', 'thevoicebrasil'];[('a', 'ivete'), ('ivete', 'kkkkkkkk'), ('kkkkkkkk', 'teamiza'), ('teamiza', 'thevoicebrasil')];[('a', 'DT'), ('ivete', 'JJ'), ('kkkkkkkk', 'NN'), ('teamiza', 'NN'), ('thevoicebrasil', 'NN')]
"tô varada de fome e a minha mae pediu sushi
pqp eu só queria um xtudo";0;['tô', 'varada', 'de', 'fome', 'e', 'a', 'minha', 'mae', 'pediu', 'sushi', 'pqp', 'eu', 'só', 'queria', 'um', 'xtudo'];[('tô', 'varada'), ('varada', 'de'), ('de', 'fome'), ('fome', 'e'), ('e', 'a'), ('a', 'minha'), ('minha', 'mae'), ('mae', 'pediu'), ('pediu', 'sushi'), ('sushi', 'pqp'), ('pqp', 'eu'), ('eu', 'só'), ('só', 'queria'), ('queria', 'um'), ('um', 'xtudo')];[('tô', 'JJ'), ('varada', 'NN'), ('de', 'IN'), ('fome', 'FW'), ('e', 'FW'), ('a', 'DT'), ('minha', 'NN'), ('mae', 'NN'), ('pediu', 'NN'), ('sushi', 'NN'), ('pqp', 'NN'), ('eu', 'NN'), ('só', 'NN'), ('queria', 'NN'), ('um', 'JJ'), ('xtudo', 'NN')]
será q um dia terei a honra de fazer isso dnv pq passou da hora;0;['será', 'q', 'um', 'dia', 'terei', 'a', 'honra', 'de', 'fazer', 'isso', 'dnv', 'pq', 'passou', 'da', 'hora'];[('será', 'q'), ('q', 'um'), ('um', 'dia'), ('dia', 'terei'), ('terei', 'a'), ('a', 'honra'), ('honra', 'de'), ('de', 'fazer'), ('fazer', 'isso'), ('isso', 'dnv'), ('dnv', 'pq'), ('pq', 'passou'), ('passou', 'da'), ('da', 'hora')];[('será', 'NN'), ('q', 'NN'), ('um', 'JJ'), ('dia', 'NN'), ('terei', 'NN'), ('a', 'DT'), ('honra', 'NN'), ('de', 'IN'), ('fazer', 'FW'), ('isso', 'JJ'), ('dnv', 'NN'), ('pq', 'NN'), ('passou', 'NN'), ('da', 'NN'), ('hora', 'NN')]
a pessoa do meu cc que falou que ia me espancar e que eu merecia morrer, eu só sei rir ajdhajsjajjd tenha uma boa noite abdjnajdjwjd;0;['a', 'pessoa', 'do', 'meu', 'cc', 'que', 'falou', 'que', 'ia', 'me', 'espancar', 'e', 'que', 'eu', 'merecia', 'morrer', ',', 'eu', 'só', 'sei', 'rir', 'ajdhajsjajjd', 'tenha', 'uma', 'boa', 'noite', 'abdjnajdjwjd'];[('a', 'pessoa'), ('pessoa', 'do'), ('do', 'meu'), ('meu', 'cc'), ('cc', 'que'), ('que', 'falou'), ('falou', 'que'), ('que', 'ia'), ('ia', 'me'), ('me', 'espancar'), ('espancar', 'e'), ('e', 'que'), ('que', 'eu'), ('eu', 'merecia'), ('merecia', 'morrer'), ('morrer', ','), (',', 'eu'), ('eu', 'só'), ('só', 'sei'), ('sei', 'rir'), ('rir', 'ajdhajsjajjd'), ('ajdhajsjajjd', 'tenha'), ('tenha', 'uma'), ('uma', 'boa'), ('boa', 'noite'), ('noite', 'abdjnajdjwjd')];[('a', 'DT'), ('pessoa', 'NN'), ('do', 'VBP'), ('meu', 'VB'), ('cc', 'VB'), ('que', 'JJ'), ('falou', 'NN'), ('que', 'NN'), ('ia', 'VB'), ('me', 'PRP'), ('espancar', 'VB'), ('e', 'JJ'), ('que', 'NN'), ('eu', 'NN'), ('merecia', 'NN'), ('morrer', 'NN'), (',', ','), ('eu', 'JJ'), ('só', 'NN'), ('sei', 'NN'), ('rir', 'NN'), ('ajdhajsjajjd', 'NN'), ('tenha', 'NN'), ('uma', 'JJ'), ('boa', 'NN'), ('noite', 'JJ'), ('abdjnajdjwjd', 'NN')]
__username__ fui nada, eu só passei a curtir eles de verdade quando saiu o prequelle e me deu vontade de ouvir tudo. naquela época eu mal conhecia :(;0;['__username__', 'fui', 'nada', ',', 'eu', 'só', 'passei', 'a', 'curtir', 'eles', 'de', 'verdade', 'quando', 'saiu', 'o', 'prequelle', 'e', 'me', 'deu', 'vontade', 'de', 'ouvir', 'tudo', '.', 'naquela', 'época', 'eu', 'mal', 'conhecia', ':', '('];[('__username__', 'fui'), ('fui', 'nada'), ('nada', ','), (',', 'eu'), ('eu', 'só'), ('só', 'passei'), ('passei', 'a'), ('a', 'curtir'), ('curtir', 'eles'), ('eles', 'de'), ('de', 'verdade'), ('verdade', 'quando'), ('quando', 'saiu'), ('saiu', 'o'), ('o', 'prequelle'), ('prequelle', 'e'), ('e', 'me'), ('me', 'deu'), ('deu', 'vontade'), ('vontade', 'de'), ('de', 'ouvir'), ('ouvir', 'tudo'), ('tudo', '.'), ('.', 'naquela'), ('naquela', 'época'), ('época', 'eu'), ('eu', 'mal'), ('mal', 'conhecia'), ('conhecia', ':'), (':', '(')];[('__username__', 'JJ'), ('fui', 'NN'), ('nada', 'NN'), (',', ','), ('eu', 'JJ'), ('só', 'NN'), ('passei', 'VBZ'), ('a', 'DT'), ('curtir', 'JJ'), ('eles', 'FW'), ('de', 'FW'), ('verdade', 'FW'), ('quando', 'FW'), ('saiu', 'FW'), ('o', 'FW'), ('prequelle', 'FW'), ('e', 'FW'), ('me', 'PRP'), ('deu', 'JJ'), ('vontade', 'FW'), ('de', 'FW'), ('ouvir', 'FW'), ('tudo', 'NN'), ('.', '.'), ('naquela', 'JJ'), ('época', 'NN'), ('eu', 'NN'), ('mal', 'JJ'), ('conhecia', 'NN'), (':', ':'), ('(', '(')]
__username__ bey deve explicações julia tu é a herdeira perdida;0;['__username__', 'bey', 'deve', 'explicações', 'julia', 'tu', 'é', 'a', 'herdeira', 'perdida'];[('__username__', 'bey'), ('bey', 'deve'), ('deve', 'explicações'), ('explicações', 'julia'), ('julia', 'tu'), ('tu', 'é'), ('é', 'a'), ('a', 'herdeira'), ('herdeira', 'perdida')];[('__username__', 'JJ'), ('bey', 'NN'), ('deve', 'VBP'), ('explicações', 'NN'), ('julia', 'NN'), ('tu', 'NN'), ('é', 'VBZ'), ('a', 'DT'), ('herdeira', 'NN'), ('perdida', 'NN')]
iai galerinha, vamos ajudar a causa animal?;0;['iai', 'galerinha', ',', 'vamos', 'ajudar', 'a', 'causa', 'animal', '?'];[('iai', 'galerinha'), ('galerinha', ','), (',', 'vamos'), ('vamos', 'ajudar'), ('ajudar', 'a'), ('a', 'causa'), ('causa', 'animal'), ('animal', '?')];[('iai', 'NN'), ('galerinha', 'NN'), (',', ','), ('vamos', 'FW'), ('ajudar', 'VBZ'), ('a', 'DT'), ('causa', 'NN'), ('animal', 'NN'), ('?', '.')]
__username__ gente como que não machucou a cabeça dele 😂;0;['__username__', 'gente', 'como', 'que', 'não', 'machucou', 'a', 'cabeça', 'dele', '😂'];[('__username__', 'gente'), ('gente', 'como'), ('como', 'que'), ('que', 'não'), ('não', 'machucou'), ('machucou', 'a'), ('a', 'cabeça'), ('cabeça', 'dele'), ('dele', '😂')];[('__username__', 'JJ'), ('gente', 'NN'), ('como', 'NN'), ('que', 'NN'), ('não', 'RB'), ('machucou', 'VBZ'), ('a', 'DT'), ('cabeça', 'NN'), ('dele', 'NN'), ('😂', 'NN')]
quero ir no retiro com a rafa 😭;0;['quero', 'ir', 'no', 'retiro', 'com', 'a', 'rafa', '😭'];[('quero', 'ir'), ('ir', 'no'), ('no', 'retiro'), ('retiro', 'com'), ('com', 'a'), ('a', 'rafa'), ('rafa', '😭')];[('quero', 'NN'), ('ir', 'VBZ'), ('no', 'DT'), ('retiro', 'NN'), ('com', 'VBZ'), ('a', 'DT'), ('rafa', 'NN'), ('😭', 'NN')]
rt __username__: o saopaulofc contratou o melhor lateral direito do mundo!!! contratação sensacional a do danielalves;0;['rt', '__username__', ':', 'o', 'saopaulofc', 'contratou', 'o', 'melhor', 'lateral', 'direito', 'do', 'mundo', '!', '!', '!', 'contratação', 'sensacional', 'a', 'do', 'danielalves'];[('rt', '__username__'), ('__username__', ':'), (':', 'o'), ('o', 'saopaulofc'), ('saopaulofc', 'contratou'), ('contratou', 'o'), ('o', 'melhor'), ('melhor', 'lateral'), ('lateral', 'direito'), ('direito', 'do'), ('do', 'mundo'), ('mundo', '!'), ('!', '!'), ('!', '!'), ('!', 'contratação'), ('contratação', 'sensacional'), ('sensacional', 'a'), ('a', 'do'), ('do', 'danielalves')];[('rt', 'NN'), ('__username__', 'NN'), (':', ':'), ('o', 'JJ'), ('saopaulofc', 'NN'), ('contratou', 'NN'), ('o', 'IN'), ('melhor', 'JJ'), ('lateral', 'JJ'), ('direito', 'NN'), ('do', 'VBP'), ('mundo', 'NN'), ('!', '.'), ('!', '.'), ('!', '.'), ('contratação', 'JJ'), ('sensacional', 'JJ'), ('a', 'DT'), ('do', 'VBP'), ('danielalves', 'NNS')]
